label_id,text_id
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
104,Stool
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
67,Entertainment Center
